atr_period,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
5,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,7,0.0000,0.0000,0.0000,0,0.00,0
5,Base5,8,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,0,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,1,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,2,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,3,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,4,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,5,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,6,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,7,0.0000,0.0000,0.0000,0,0.00,0
5,NoDOGE,8,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,0,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,1,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,2,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,3,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,4,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,5,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,6,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,7,0.0000,0.0000,0.0000,0,0.00,0
5,LargeCaps5,8,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,0,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,1,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,2,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,3,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,4,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,5,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,6,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,7,0.0000,0.0000,0.0000,0,0.00,0
5,LowVolume5,8,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,0,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,1,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,2,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,3,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,4,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,5,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,6,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,7,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy3,8,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,0,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,1,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,2,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,3,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,4,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,5,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,6,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,7,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4,8,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,0,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,1,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,2,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,3,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,4,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,5,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,6,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,7,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5,8,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,0,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,1,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,2,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,3,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,4,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,5,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,6,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,7,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy4BNB,8,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,0,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,1,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,2,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,3,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,4,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,5,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,6,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,7,0.0000,0.0000,0.0000,0,0.00,0
5,Legacy5BNB,8,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,7,0.0000,0.0000,0.0000,0,0.00,0
6,Base5,8,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,0,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,1,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,2,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,3,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,4,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,5,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,6,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,7,0.0000,0.0000,0.0000,0,0.00,0
6,NoDOGE,8,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,0,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,1,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,2,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,3,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,4,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,5,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,6,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,7,0.0000,0.0000,0.0000,0,0.00,0
6,LargeCaps5,8,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,0,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,1,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,2,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,3,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,4,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,5,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,6,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,7,0.0000,0.0000,0.0000,0,0.00,0
6,LowVolume5,8,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,0,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,1,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,2,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,3,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,4,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,5,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,6,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,7,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy3,8,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,0,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,1,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,2,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,3,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,4,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,5,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,6,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,7,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4,8,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,0,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,1,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,2,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,3,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,4,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,5,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,6,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,7,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5,8,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,0,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,1,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,2,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,3,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,4,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,5,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,6,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,7,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy4BNB,8,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,0,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,1,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,2,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,3,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,4,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,5,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,6,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,7,0.0000,0.0000,0.0000,0,0.00,0
6,Legacy5BNB,8,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,7,0.0000,0.0000,0.0000,0,0.00,0
7,Base5,8,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,0,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,1,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,2,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,3,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,4,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,5,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,6,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,7,0.0000,0.0000,0.0000,0,0.00,0
7,NoDOGE,8,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,0,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,1,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,2,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,3,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,4,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,5,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,6,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,7,0.0000,0.0000,0.0000,0,0.00,0
7,LargeCaps5,8,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,0,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,1,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,2,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,3,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,4,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,5,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,6,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,7,0.0000,0.0000,0.0000,0,0.00,0
7,LowVolume5,8,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,0,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,1,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,2,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,3,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,4,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,5,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,6,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,7,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy3,8,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,0,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,1,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,2,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,3,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,4,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,5,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,6,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,7,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4,8,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,0,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,1,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,2,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,3,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,4,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,5,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,6,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,7,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5,8,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,0,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,1,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,2,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,3,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,4,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,5,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,6,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,7,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy4BNB,8,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,0,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,1,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,2,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,3,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,4,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,5,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,6,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,7,0.0000,0.0000,0.0000,0,0.00,0
7,Legacy5BNB,8,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,7,0.0000,0.0000,0.0000,0,0.00,0
8,Base5,8,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,0,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,1,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,2,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,3,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,4,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,5,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,6,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,7,0.0000,0.0000,0.0000,0,0.00,0
8,NoDOGE,8,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,0,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,1,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,2,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,3,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,4,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,5,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,6,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,7,0.0000,0.0000,0.0000,0,0.00,0
8,LargeCaps5,8,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,0,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,1,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,2,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,3,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,4,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,5,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,6,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,7,0.0000,0.0000,0.0000,0,0.00,0
8,LowVolume5,8,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,0,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,1,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,2,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,3,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,4,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,5,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,6,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,7,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy3,8,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,0,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,1,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,2,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,3,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,4,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,5,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,6,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,7,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4,8,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,0,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,1,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,2,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,3,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,4,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,5,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,6,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,7,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5,8,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,0,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,1,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,2,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,3,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,4,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,5,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,6,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,7,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy4BNB,8,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,0,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,1,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,2,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,3,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,4,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,5,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,6,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,7,0.0000,0.0000,0.0000,0,0.00,0
8,Legacy5BNB,8,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,7,0.0000,0.0000,0.0000,0,0.00,0
9,Base5,8,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,0,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,1,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,2,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,3,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,4,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,5,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,6,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,7,0.0000,0.0000,0.0000,0,0.00,0
9,NoDOGE,8,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,0,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,1,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,2,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,3,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,4,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,5,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,6,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,7,0.0000,0.0000,0.0000,0,0.00,0
9,LargeCaps5,8,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,0,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,1,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,2,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,3,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,4,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,5,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,6,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,7,0.0000,0.0000,0.0000,0,0.00,0
9,LowVolume5,8,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,0,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,1,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,2,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,3,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,4,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,5,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,6,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,7,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy3,8,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,0,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,1,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,2,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,3,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,4,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,5,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,6,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,7,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4,8,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,0,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,1,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,2,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,3,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,4,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,5,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,6,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,7,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5,8,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,0,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,1,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,2,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,3,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,4,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,5,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,6,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,7,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy4BNB,8,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,0,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,1,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,2,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,3,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,4,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,5,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,6,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,7,0.0000,0.0000,0.0000,0,0.00,0
9,Legacy5BNB,8,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,0,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,1,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,2,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,3,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,4,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,5,0.0000,0.0000,0.0000,0,0.00,0
10,Base5,6,0.0000,0.0000,0.0000,0,0.00,0
