universe,window,threshold,return_pct,sharpe,max_dd_pct,trades,pass
Base5,4,79,19.6988,6.199021,18.2923,5,1
Base5,4,80,19.6988,6.199021,18.2923,5,1
Base5,4,81,19.6988,6.199021,18.2923,5,1
Base5,4,82,19.6988,6.199021,18.2923,5,1
Base5,4,83,19.6988,6.199021,18.2923,5,1
Base5,4,84,21.7783,7.629404,16.8727,4,1
Base5,4,85,21.7783,7.629404,16.8727,4,1
Base5,4,86,17.5810,6.497251,16.8727,4,1
Base5,4,87,17.5810,6.497251,16.8727,4,1
Base5,4,88,17.5810,6.497251,16.8727,4,1
Base5,4,89,24.5904,16.510357,1.9742,2,0
Base5,4,90,24.5904,16.510357,1.9742,2,0
Base5,4,91,24.5904,16.510357,1.9742,2,0
Base5,4,92,24.5904,16.510357,1.9742,2,0
Base5,4,93,24.5904,16.510357,1.9742,2,0
Base5,4,94,24.5904,16.510357,1.9742,2,0
Base5,4,95,24.5904,16.510357,1.9742,2,0
Base5,4,96,24.5904,16.510357,1.9742,2,0
Base5,4,97,24.5904,16.510357,1.9742,2,0
Base5,4,98,0.0000,0.000000,0.0000,0,0
Base5,4,99,0.0000,0.000000,0.0000,0,0
Base5,4,100,0.0000,0.000000,0.0000,0,0
Base5,5,0,-32.4202,-4.191233,45.0204,12,0
